"pricing_position","pricing_player","pricing_team","pricing_open","pricing_current","pricing_season_change","pricing_week_change"
"RB","Keith Smith","ATL",4500,4500,0,0
"TE","Kaden Smith","NYG",4300,4000,-300,0
"TE","Lee Smith","BUF",4200,4100,-100,-100
"WR","TreQuan Smith","NOR",4900,5400,500,400
"WR","Vyncint Smith","NYJ",4500,4500,0,0
"TE","Durham Smythe","MIA",4100,5000,900,300
"WR","Willie Snead","BAL",5100,5200,100,-200
"RB","Benny Snell Jr","PIT",4600,5400,800,200
"WR","Diontae Spencer","DEN",4500,4500,0,0
"TE","Jeremy Sprinkle","WAS",4300,4100,-200,0
"QB","Matthew Stafford","DET",7300,7400,100,100
"WR","Equanimeous St Brown","GNB",4500,4600,100,0
"TE","Jace Sternberger","GNB",4100,4200,100,0
"QB","Easton Stick","LAC",6000,6000,0,0
"QB","Jarrett Stidham","NWE",6000,6100,100,0
"TE","Luke Stocker","ATL",4000,4000,0,0
"QB","Chris Streveler","ARI",6000,6000,0,0
"QB","Nate Sudfeld","PHI",6000,6000,0,0
"WR","Courtland Sutton","DEN",6900,4500,-2400,0
"TE","Geoff Swaim","TEN",4000,4300,300,-100
"WR","Freddie Swain","SEA",4500,5100,600,300
"TE","Tommy Sweeney","BUF",4100,4000,-100,0
"RB","DAndre Swift","DET",5100,7200,2100,500
"QB","Tua Tagovailoa","MIA",6200,7200,1000,400
"QB","Ryan Tannehill","TEN",7000,7900,900,200
"WR","Auden Tate","CIN",4500,4500,0,0
"WR","Golden Tate","NYG",5600,5100,-500,0
"RB","Jonathan Taylor","IND",5300,7500,2200,100
"RB","JJ Taylor","NWE",4500,4600,100,100
"WR","Malik Taylor","GNB",4500,4500,0,0
"RB","Patrick Taylor","GNB",4500,4500,0,0
"QB","Tyrod Taylor","LAC",7000,6200,-800,0
"WR","Taywan Taylor","CLE",4500,4500,0,0
"WR","Trent Taylor","SFO",4700,4600,-100,0
"WR","Adam Thielen","MIN",6800,7500,700,0
"WR","DeAnthony Thomas","BAL",4500,4500,0,0
"TE","Ian Thomas","CAR",5100,4700,-400,200
"TE","Jordan Thomas","NWE",4500,4000,-500,-200
"TE","Logan Thomas","WAS",4000,6000,2000,400
"WR","Mike Thomas","CIN",4500,4500,0,0
"WR","Michael Thomas","NOR",8800,7000,-1800,0
"RB","Chris Thompson","JAX",4900,4600,-300,0
"RB","Darwin Thompson","KAN",4700,4500,-200,0
"TE","Noah Togiai","IND",4000,4000,0,0
"TE","Levine Toilolo","NYG",4000,4000,0,0
"TE","Eric Tomlinson","BAL",4000,4000,0,0
"TE","Robert Tonyan","GNB",4200,6400,2200,-100
"TE","Adam Trautman","NOR",4000,4200,200,-100
"WR","Laquon Treadwell","ATL",4900,4700,-200,200
"QB","Mitchell Trubisky","CHI",6900,7200,300,200
"WR","Malik Turner","DAL",4500,4500,0,0
"TE","CJ Uzomah","CIN",4600,4000,-600,0
"WR","Marquez ValdesScantling","GNB",4700,5400,700,-100
"TE","Jason Vander Laan","NOR",4000,4000,0,0
"TE","Nick Vannett","DEN",4000,4400,400,-200
"RB","KeShawn Vaughn","TAM",5000,4700,-300,100
"TE","Darren Waller","LVR",6900,7700,800,600
"WR","Greg Ward","PHI",4900,5500,600,700
"RB","Jonathan Ward","ARI",4500,4500,0,0
"TE","Kahale Warring","HOU",4000,4100,100,0
"RB","DeAndre Washington","MIA",4900,4700,-200,-700
"RB","Dwayne Washington","NOR",4500,4500,0,0
"WR","James Washington","PIT",5100,5400,300,100
"WR","Quez Watkins","PHI",4500,5000,500,500
"WR","Sammy Watkins","KAN",5400,5400,0,-200
"QB","Deshaun Watson","HOU",8200,8500,300,400
"WR","Justin Watson","TAM",4800,4500,-300,0
"RB","Derek Watt","PIT",4500,4500,0,0
"WR","Nsimba Webster","LAR",4500,4500,0,0
"QB","Carson Wentz","PHI",7700,6500,-1200,-400
"TE","Trevon Wesco","NYJ",4000,4000,0,0
"WR","Antoine Wesley","BAL",4500,4500,0,0
"WR","Dede Westbrook","JAX",5500,4500,-1000,0
"WR","DeAndrew White","BAL",4500,4500,0,0
"RB","James White","NWE",5300,5300,0,100
"WR","Isaac Whitney","HOU",4500,4500,0,NA
"RB","Jordan Wilkins","IND",4600,4800,200,-200
"WR","Duke Williams","BUF",4500,4500,0,0
"RB","Darrel Williams","KAN",4600,5400,800,700
"RB","Damien Williams","KAN",4500,4500,0,0
"RB","Jamaal Williams","GNB",4900,5100,200,-100
"RB","Jonathan Williams","DET",4800,4500,-300,0
"TE","Maxx Williams","ARI",4400,4200,-200,0
"WR","Mike Williams","LAC",5900,5700,-200,-100
"WR","Preston Williams","MIA",5300,4700,-600,-100
"WR","Tyrell Williams","LVR",5600,4500,-1100,0
"RB","Trayveon Williams","CIN",4500,4600,100,0
"RB","TySon Williams","BAL",4500,4500,0,0
"WR","Albert Wilson","MIA",5100,4500,-600,0
"WR","Cedrick Wilson","DAL",4500,4600,100,-100
"TE","Caleb Wilson","PHI",4000,4000,0,0
"RB","Jeff Wilson","SFO",4600,6200,1600,400
"QB","Russell Wilson","SEA",8400,7900,-500,-500
"WR","Javon Wims","CHI",4600,4600,0,0
"WR","Juwann Winfree","GNB",4500,4500,0,0
"QB","Jameis Winston","NOR",6000,6500,500,0
"TE","Jason Witten","LVR",4500,4200,-300,0
"TE","Charlie Woerner","SFO",4000,4000,0,0
"QB","John Wolford","LAR",6000,6000,0,0
"QB","Logan Woodside","TEN",6000,6000,0,0
"WR","Robert Woods","LAR",6900,7300,400,-100
"WR","Isaiah Wright","WAS",4500,4500,0,0
"TE","Deon Yelder","KAN",4100,4000,-100,0
"RB","TJ Yeldon","BUF",4600,4500,-100,0
"WR","Olamide Zaccheaus","ATL",4600,4500,-100,-100
"WR","Brandon Zylstra","CAR",4500,4500,0,0
